timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
476966059,0.010637878,-0.0042739245,0.0034209255,4998,0,-0.6600812,0.015364334,-9.928961,4980,0,2,0
476971058,0.009401372,-0.011732754,-0.008500341,4999,0,-0.6710448,0.047600955,-9.822647,4980,0,2,0
476976057,0.007713274,-0.005096036,0.005419688,4999,0,-0.6844641,0.02419542,-9.902198,4981,0,2,0
476981056,0.0077877077,-0.0052758544,-0.0124641685,4999,0,-0.68475175,-0.021627566,-9.99504,4980,0,2,0
476986057,0.012428643,-0.004341599,0.0014854255,5001,0,-0.6512196,0.044925455,-9.8276205,4980,0,2,0
476991053,0.007665142,-0.010304121,-0.0048181326,4996,0,-0.6776785,0.044656407,-9.815463,4981,0,2,0
476996052,0.000834097,-0.012992389,-0.004224629,4999,0,-0.71634585,0.011283066,-9.956413,4981,0,2,0
477001051,0.013167821,-0.009416839,0.00066483306,4999,0,-0.6996104,-0.015825035,-9.88825,4981,0,2,0
477006050,0.013552206,-0.022124257,0.00061857764,4999,0,-0.667861,0.08669141,-9.864793,4982,0,2,0
477011049,0.012123342,-0.005836947,-0.0030840652,4999,0,-0.70968413,-0.01402077,-9.97971,4980,0,2,0
477016048,0.005033055,-0.00683896,-0.001245746,4999,0,-0.6989561,-0.058331702,-9.877883,4983,0,2,0
477021046,0.009465164,-0.0033101079,-0.0032999506,4998,0,-0.6818087,0.10750932,-9.813155,4980,0,2,0
477026045,0.010319448,-0.008283749,0.0029496683,4999,0,-0.72616166,0.057929434,-10.01817,4981,0,2,0
477031044,0.0017602561,0.001334199,-0.007430134,4999,0,-0.6890043,-0.10000636,-9.912446,4981,0,2,0
477036043,-0.001323317,-0.017059302,0.0016181457,4999,0,-0.69611806,0.050544485,-9.827286,7473,0,2,0
477041042,0.0057040206,-0.002946517,0.004731291,4999,0,-0.7076075,0.0018719696,-10.044371,4981,0,2,0
477046040,-0.0031225912,0.0011077105,-0.006108927,4998,0,-0.6946624,-0.0022924163,-9.992556,4982,0,2,0
477051039,0.002813999,0.00061260635,0.0015703839,4999,0,-0.7256004,0.054620177,-9.816611,4981,0,2,0
477056039,0.00090178644,-0.00043641648,0.00053379236,5000,0,-0.7034378,-0.070743784,-9.888604,4982,0,2,0
477061037,6.079381e-05,-0.002705432,0.0012690789,4998,0,-0.669236,-0.046211958,-9.885148,4982,0,2,0
477066036,0.0026265648,-0.0072630052,1.8283277e-05,4999,0,-0.67212903,0.002918661,-9.9405775,4982,0,2,0
477071035,-0.0016911735,-0.004086832,0.0006651389,4999,0,-0.6642652,0.012358012,-9.957879,4982,0,2,0
477076033,-0.0041260603,0.0019291777,0.010138113,4998,0,-0.7127328,-0.0045883995,-9.891065,4981,0,2,0
