timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1082826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903151.0,99.99,99.99,66,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1083427611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903317.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1083826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903428.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1084425612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903595.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1084826642,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903706.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1085426613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903873.0,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1085826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3903984.0,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1086426611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3904151.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1086827613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3904262.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1087426614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3904429.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1087825630,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3904540.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
