timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
871164101,-0.01413129,0.013596646,0.006809415,4998,0,-0.77838886,-0.002924994,-10.205693,4983,0,2,0
871169100,-0.009260641,-0.008818397,0.008673839,4999,0,-0.76632935,0.13515623,-9.681416,7472,0,2,0
871174101,-0.00753861,-0.009432972,0.0051157204,5001,0,-0.7624417,0.14346462,-10.020249,4981,0,2,0
871179098,0.013158798,0.004168211,0.0065463022,4997,0,-0.7175273,0.06826381,-9.740468,4982,0,2,0
871184096,0.020469556,-0.011140187,-0.0015567574,4998,0,-0.69631124,-0.19142978,-9.899656,4982,0,2,0
871189096,-0.010142946,0.00044743443,-0.006619123,5000,0,-0.6135648,-0.11595454,-9.821107,4982,0,2,0
871194094,-0.003394713,-0.010448746,-0.006519787,4998,0,-0.6644003,0.10598979,-10.004344,4982,0,2,0
871199093,0.0027519155,-0.007180638,0.00029563182,4999,0,-0.7070443,0.13980776,-9.779438,4983,0,2,0
871204092,0.0064260024,-0.0063906754,0.00011578713,4999,0,-0.68669933,0.027688058,-9.994811,4981,0,2,0
871209091,-0.007358992,-0.00017992288,-0.009666548,4999,0,-0.8039094,0.1445096,-9.979402,4982,0,2,0
871214090,0.009014179,-0.0086996835,0.00089392695,4999,0,-0.7971296,0.21882331,-9.670503,4982,0,2,0
871219088,0.01115205,-0.01181315,-0.0034770863,4998,0,-0.7913757,0.03976313,-10.162039,4982,0,2,0
871224087,0.017269243,-0.0027341354,-0.0034950126,4999,0,-0.85522336,0.020517329,-9.6351795,4983,0,2,0
871229086,0.0039123422,-0.012183857,0.002267768,4999,0,-0.77941906,-0.05113281,-10.070375,4980,0,2,0
871234085,-0.01557877,-0.0005058602,-0.0016177666,4999,0,-0.7533637,0.13405451,-9.857242,4983,0,2,0
871239084,0.010454593,-0.014797798,-0.00038162127,4999,0,-0.74093443,0.08830388,-9.912112,4982,0,2,0
871244083,-0.00060259434,0.0022157875,-0.003440583,4999,0,-0.73062015,0.0054736086,-10.013072,4982,0,2,0
871249081,0.01631055,-0.011839549,0.0004423161,4998,0,-0.7014643,0.07059871,-9.6985445,4982,0,2,0
871254082,0.0006552445,-0.0138551425,-0.009386718,5001,0,-0.7401982,0.011907524,-10.060913,4983,0,2,0
871259079,0.023689097,-6.723753e-05,-0.0033263878,4997,0,-0.6269533,0.03338265,-9.647206,4982,0,2,0
871264078,-0.00043056993,-0.01641396,-0.008379165,4999,0,-0.59243554,0.14363785,-9.836841,4982,0,2,0
871269077,0.0066675325,-0.01894831,-0.004118532,4999,0,-0.7998314,0.17417008,-9.949541,4982,0,2,0
871274076,0.04024124,-0.0048994785,0.0021662293,4999,0,-0.87033206,-0.038967427,-10.002246,4982,0,2,0
871279075,-0.009679949,0.011597,0.0006034173,4999,0,-0.8193197,-0.020980095,-9.915626,4982,0,2,0
871284073,-0.008449758,-0.009657864,0.0028725967,4998,0,-0.73100954,0.16381025,-9.64509,4982,0,2,0
871289073,0.0075380136,-0.017321423,0.007305848,5000,0,-0.8226927,0.14548069,-10.06225,4982,0,2,0
871294071,0.011706601,-0.0024892646,0.0016861637,4998,0,-0.82072145,0.0982959,-9.666169,4982,0,2,0
871299070,0.013661633,-0.020485172,-0.0015933574,4999,0,-0.7890362,-0.095243104,-10.022747,4982,0,2,0
871304069,0.0030954976,-0.0012575464,0.00013280407,4999,0,-0.6924722,-0.12194771,-9.994765,4982,0,2,0
871309068,-0.0011356398,-0.0050524934,-0.0043444554,4999,0,-0.701451,0.023540832,-9.999983,4982,0,2,0
